origin,citation
US-10067218-B2,US-2016180673-A1
JP-6491807-B1,WO-2016071854-A1
GR-1009020-B,KR-20160004211-A
CN-107172217-A,CN-106157110-A
CN-106251100-A,CN-106127557-A
CN-107273112-A,CN-105897770-A
CN-107507057-A,CN-106096882-A
CN-107507057-A,CN-106127564-A
EP-3425946-A1,DE-102015119215-A1
CN-105842875-A,CN-105637512-A
CN-107045527-A,CN-106126630-A
CN-107046561-A,CN-106127547-A
CN-107146140-A,CN-105761125-A
CN-107146140-A,WO-2016165801-A1
CN-107749003-A,CN-105405033-A
CN-109959974-A,CN-106127564-A
CN-107274496-A,US-2016307288-A1
US-10535199-B1,US-2016210602-A1
US-10466057-B1,US-2016027307-A1
US-10466057-B1,US-2016034845-A1
US-10466057-B1,US-2016092976-A1
US-10466057-B1,US-9459622-B2
US-10466057-B1,US-2016342934-A1
US-10466057-B1,US-9527217-B1
US-10528962-B2,US-2016048934-A1
US-10528962-B2,US-2016092959-A1
US-10528962-B2,US-2016292761-A1
US-10140470-B2,US-2016050203-A1
US-10264056-B2,US-2016217258-A1
US-10264056-B2,US-2016247148-A1
US-10264056-B2,US-2016260069-A1
US-10264056-B2,US-2016350856-A1
US-10350757-B2,US-2016255969-A1
US-10366524-B2,US-2016081435-A1
US-10366524-B2,US-2016350833-A1
KR-101838573-B1,KR-101647087-B1
US-9467355-B2,US-2016028581-A1
US-9565528-B2,US-2016063606-A1
US-9565528-B2,US-2016086029-A1
US-9565528-B2,US-2016092966-A1
WO-2017105845-A1,US-9324064-B2
WO-2019241171-A1,US-2016034995-A1
WO-2018140746-A1,US-2016260049-A1
WO-2018140746-A1,US-2016314514-A1
WO-2019181585-A1,WO-2016121187-A1
WO-2019181585-A1,JP-2016189182-A
US-9830665-B1,US-2016039426-A1
US-9916617-B2,US-9245291-B1
US-9934294-B2,US-2016092520-A1
WO-2017211113-A1,US-9230292-B2
WO-2019036365-A1,US-2016179962-A1
WO-2018133691-A1,CN-105956912-A
US-9465869-B2,US-2016110829-A1
US-9465869-B2,US-2016110830-A1
US-9749431-B1,US-2016048902-A1
US-9908295-B2,US-2016086258-A1
WO-2019138010-A1,US-2016379260-A1
WO-2018059222-A1,US-2016134684-A1
WO-2019030050-A1,WO-2016182223-A1
WO-2019108891-A1,US-2016042377-A1
WO-2018209159-A1,US-2016321666-A1
WO-2018005379-A1,US-2016068264-A1
US-D815659-S,US-2016283936-A1
US-D815659-S,US-2016330162-A1
WO-2018160308-A1,US-2016247118-A1
WO-2018160308-A1,US-2016304280-A1
WO-2018169824-A1,US-9373201-B2
WO-2018186592-A1,US-2016232587-A1
WO-2019237152-A1,US-2016110800-A1
WO-2019189562-A1,JP-2016518625-A
WO-2018043826-A1,KR-20160008119-A
WO-2018043826-A1,KR-20160095792-A
WO-2019107689-A1,KR-20160038662-A
WO-2019232863-A1,CN-106156092-A
US-9524563-B2,US-9245350-B1
US-9524563-B2,US-2016104303-A1
US-9965712-B2,US-2016071000-A1
US-9965712-B2,US-9317794-B2
US-9965712-B2,US-9384435-B2
US-9965712-B2,US-9396423-B2
US-9965712-B2,US-2016275390-A1
US-9965712-B2,US-2016292554-A1
US-9965712-B2,US-2016371576-A1
US-D772289-S,US-2016062568-A1
US-D843405-S,US-9244586-B2
US-9851870-B2,US-9311396-B2
US-D841047-S,US-2016357407-A1
WO-2019058352-A1,WO-2016210354-A1
WO-2018182947-A1,US-2016253746-A1
WO-2018023754-A1,CN-105474157-A
US-9589269-B2,US-2016210606-A1
US-9876379-B1,US-2016005068-A1
US-9967228-B2,US-9351193-B2
US-RE47502-E,US-RE46140-E
US-9909889-B2,US-2016318468-A1
US-9894696-B2,US-2016269871-A1
WO-2019204567-A1,US-2016027132-A1
WO-2018089740-A1,US-2016086460-A1
WO-2017210036-A1,US-2016028581-A1
WO-2018144635-A1,US-9235865-B1
WO-2018018544-A1,US-2016086193-A1
WO-2018209939-A1,CN-105741020-A
US-9840026-B2,US-9519930-B2
US-9807547-B1,US-2016093216-A1
US-9826302-B2,US-2016261676-A1
WO-2019091566-A1,WO-2016187001-A1
WO-2019104023-A1,CA-2763886-C
WO-2019005308-A1,US-2016048822-A1
WO-2019213083-A1,US-2016055430-A1
WO-2019015232-A1,CN-106097030-A
US-9646277-B2,US-2016071000-A1
US-9646277-B2,US-9317794-B2
US-9646277-B2,US-9384435-B2
US-9646277-B2,US-9396423-B2
US-9646277-B2,US-2016275390-A1
US-9646277-B2,US-2016292554-A1
US-2018160776-A1,US-2016081435-A1
US-2018160776-A1,US-2016125499-A1
US-2018160776-A1,US-2016350833-A1
US-10567477-B2,US-9502025-B2
US-10420397-B2,US-2016081435-A1
US-10420397-B2,US-2016125499-A1
US-10420397-B2,US-2016350833-A1
US-10435286-B2,US-2016368752-A1
US-10435286-B2,US-2016368753-A1
US-2018357701-A1,US-2016300289-A1
US-2018063784-A1,US-9245292-B2
US-2016349984-A1,US-9253631-B1
US-10412448-B2,US-2016275588-A1
US-10579998-B1,US-2016026997-A1
US-10579998-B1,US-9324067-B2
US-10489388-B1,US-2016335686-A1
US-10596711-B2,US-2016244262-A1
US-10545751-B2,US-2016041820-A1
US-10032181-B1,US-2016203576-A1
US-10185747-B2,US-2016314517-A1
TW-I601085-B,TW-I546761-B
GB-2562095-A,KR-20160021019-A
GB-2562095-A,WO-2016109545-A1
EP-3545687-A4,US-2016232587-A1
US-2019020977-A1,US-2016232627-A1
JP-2018206355-A,US-2016260073-A1
US-10540773-B2,US-9412203-B1
US-10575067-B2,US-9269015-B2
US-10575067-B2,US-9286721-B2
US-10575067-B2,US-2016196603-A1
US-10402921-B2,US-2016071178-A1
US-10574784-B2,US-2016171432-A1
US-10574784-B2,US-2016225045-A1
US-10574784-B2,US-2016364790-A1
US-10447702-B2,US-9471923-B2
US-10445150-B1,US-2016232540-A1
US-10585413-B2,US-9477888-B1
US-10412113-B2,US-9374654-B2
EP-3459891-A3,WO-2016091309-A1
EP-3531351-A1,WO-2016054248-A1
GB-2573907-A,US-2016260049-A1
GB-2573907-A,US-2016314514-A1
US-2017011276-A1,US-2016292798-A1
US-2018115526-A1,US-2016036739-A1
US-2017287593-A1,US-2016019749-A1
US-2016363991-A1,US-9349234-B2
US-2016363991-A1,US-9412273-B2
US-2016363991-A1,US-9524597-B2
CN-106952142-A,US-2016284018-A1
CN-106603244-B,CN-105719172-A
CN-106296339-A,CN-105631726-A
CN-106295406-A,CN-105844505-A
CN-106951568-A,CN-106056427-A
CN-108020718-A,WO-2016138556-A1
CN-107680604-A,WO-2016070069-A1
CN-107135387-A,US-2016071326-A1
CN-107135387-A,US-9349139-B1
CN-107135387-A,CN-105913277-A
CN-107135387-A,CN-105931098-A
CN-107135387-A,CN-106127554-A
CN-107135387-A,KR-20160138823-A
JP-2018010373-A,WO-2016038774-A1
JP-2018010373-A,WO-2016072056-A1
FR-3061575-A1,US-2016307281-A1
KR-101881391-B1,KR-20160014798-A
US-10086782-B1,US-9282430-B1
US-10086782-B1,US-2016092962-A1
US-10086782-B1,US-9317983-B2
US-10086782-B1,US-9384491-B1
US-10192452-B1,US-2016068264-A1
US-10192452-B1,US-2016189097-A1
US-10003833-B2,US-9360945-B2
US-10163121-B2,US-9336543-B2
US-10175762-B2,US-9430796-B1
US-10175762-B2,US-2016342973-A1
US-10189692-B2,US-2016110701-A1
US-10189692-B2,US-2016210602-A1
US-10189692-B2,US-2016257240-A1
US-10189692-B2,US-2016261698-A1
US-10189692-B2,US-2016259340-A1
US-10189692-B2,US-2016258762-A1
US-10189692-B2,US-2016260142-A1
US-10189692-B2,US-2016259343-A1
US-10189692-B2,US-2016259329-A1
US-10189692-B2,US-2016260158-A1
US-10189692-B2,US-2016259342-A1
US-10189692-B2,US-2016259331-A1
US-10189692-B2,US-2016260145-A1
US-10189692-B2,US-2016255969-A1
US-10189692-B2,US-2016259346-A1
US-10189692-B2,US-2016258763-A1
US-10189692-B2,US-2016259341-A1
US-10189692-B2,US-2016260148-A1
US-10189692-B2,US-2016259339-A1
US-10189692-B2,US-2016259344-A1
US-10189692-B2,US-2016260054-A1
US-10189692-B2,US-2016259345-A1
US-10189692-B2,US-2016260159-A1
US-10189692-B2,US-2016257212-A1
US-10189692-B2,US-2016259028-A1
US-10189692-B2,US-2016260161-A1
US-10189692-B2,US-2016260049-A1
US-10189692-B2,US-2016300291-A1
US-10189692-B2,US-2016364786-A1
US-10189692-B2,US-2016364785-A1
US-10257283-B2,US-2016286410-A1
US-10337498-B2,US-2016190805-A1
US-10366060-B2,US-9245291-B1
US-10096005-B2,US-2016259341-A1
KR-101814961-B1,KR-101687763-B1
US-10541827-B2,US-2016048760-A1
US-10599953-B2,US-9330357-B1
US-10521844-B2,US-9230275-B1
US-10521844-B2,US-2016070439-A1
US-10521844-B2,US-9514491-B2
US-10592847-B2,US-2016012516-A1
US-10594945-B2,US-2016381348-A1
US-10417929-B2,US-9466161-B2
US-10417929-B2,US-2016318468-A1
US-10417929-B2,US-2016318524-A1
US-10474879-B2,WO-2016033468-A1
US-10474879-B2,US-2016063435-A1
US-10474879-B2,US-9373112-B1
US-10592534-B2,US-2016239882-A1
US-10484415-B1,US-2016189144-A1
US-10423304-B2,US-9361638-B2
WO-2019142960-A1,KR-20160044616-A
WO-2019142960-A1,KR-20160118466-A
US-9843917-B2,US-2016253731-A1
US-9881091-B2,US-9317610-B2
US-9894419-B2,US-9292866-B2
US-9908760-B2,US-2016110701-A1
US-9908760-B2,US-2016210602-A1
US-9908760-B2,US-2016260158-A1
US-9908760-B2,US-2016259342-A1
US-9908760-B2,US-2016260159-A1
US-9908760-B2,US-2016259028-A1
US-9908760-B2,US-2016257212-A1
US-9908760-B2,US-2016260142-A1
US-9908760-B2,US-2016259331-A1
US-9908760-B2,US-2016259345-A1
US-9908760-B2,US-2016260054-A1
US-9908760-B2,US-2016258762-A1
US-9908760-B2,US-2016261698-A1
US-9908760-B2,US-2016259339-A1
US-9908760-B2,US-2016260161-A1
US-9908760-B2,US-2016259329-A1
US-9908760-B2,US-2016259344-A1
US-9908760-B2,US-2016258763-A1
US-9908760-B2,US-2016260145-A1
US-9908760-B2,US-2016255969-A1
US-9908760-B2,US-2016259341-A1
US-9908760-B2,US-2016260148-A1
US-9908760-B2,US-2016300291-A1
US-9908760-B2,US-2016364785-A1
US-9908760-B2,US-2016364786-A1
US-9991741-B1,US-2016005068-A1
WO-2017096651-A1,CN-105398348-A
WO-2018236505-A1,WO-2016200597-A1
US-9568891-B2,US-2016104219-A1
US-9568891-B2,US-2016103576-A1
US-9568891-B2,US-2016196244-A1
US-9568891-B2,US-2016284112-A1
WO-2018151363-A1,KR-20160095464-A
US-9754325-B1,US-9317983-B2
US-9852530-B2,US-2016035030-A1
US-9911153-B2,US-9330410-B2
US-9923386-B1,US-2016005068-A1
US-9924278-B2,WO-2016096011-A1
US-9977935-B1,US-9330389-B2
US-D830844-S,US-2016207045-A1
US-D834029-S,US-2016241289-A1
US-9747032-B2,US-2016012516-A1
US-9912974-B2,US-9456303-B2
WO-2018100570-A1,EP-2988259-A1
WO-2019181028-A1,US-2016109281-A1
WO-2018083638-A1,US-2016275483-A1
WO-2018108059-A1,CN-105656979-A
WO-2019042433-A1,CN-105976232-A
WO-2017181501-A1,CN-105446709-A
WO-2018059334-A1,CN-105976232-A
US-9761224-B2,US-2016078571-A1
US-9769291-B2,US-2016248795-A1
US-9979737-B2,US-2016012215-A1
WO-2019101895-A1,US-2016180449-A1
US-9626610-B2,US-2016071000-A1
US-9626610-B2,US-9317794-B2
US-9626610-B2,US-9384435-B2
US-9626610-B2,US-9396423-B2
US-9626610-B2,US-2016275390-A1
US-9626610-B2,US-2016292554-A1
WO-2019203583-A1,KR-20160022474-A
US-9868394-B1,US-9282430-B1
US-9868394-B1,US-2016092962-A1
US-9868394-B1,US-9317983-B2
US-9868394-B1,US-9384491-B1
US-D802622-S,US-9384491-B1
US-D871490-S,US-2016241289-A1
WO-2017205369-A1,US-2016092557-A1
WO-2018210058-A1,CN-106204189-A
WO-2019022800-A1,US-9420319-B1
WO-2018080169-A1,KR-101660803-B1
WO-2018106730-A1,US-2016071050-A1
WO-2018106730-A1,US-2016104110-A1
WO-2019237421-A1,CN-105741165-A
WO-2017191513-A1,US-2016019654-A1
WO-2018218699-A1,CN-105976040-A
US-9552650-B2,US-9336337-B2
US-9552650-B2,US-9351594-B2
US-9536452-B2,US-2016035011-A1
CN-106204287-A,CN-105719172-A
CN-107730314-A,CN-105844552-A
CN-109350969-A,CN-106022877-A
CN-106875473-A,CN-105913277-A
AU-2019100136-B4,KR-20160124932-A
CN-108961739-A,CN-106022897-A
CN-106844699-A,CN-105512921-A
CN-106571925-A,CN-105976232-A
CN-106406172-A,WO-2016034949-A2
GB-2573426-A,US-2016255969-A1
GB-2565675-A,US-2016068264-A1
IT-201700106115-A1,US-2016275580-A1
JP-2018049600-A,JP-5957164-B1
EP-3422276-A1,US-2016048822-A1
US-10129428-B2,JP-2016085659-A
KR-101991612-B1,KR-20160113961-A
US-10134077-B2,US-2016284014-A1
US-10198701-B2,US-2016314514-A1
US-10332162-B1,US-9373112-B1
US-10332162-B1,US-2016210606-A1
US-10530506-B2,US-2016068264-A1
US-10552834-B2,US-9530137-B2
EP-3299101-A1,WO-2016025963-A1
EP-3401236-A1,WO-2016040601-A1
IT-201800004078-A1,US-9484602-B1
CN-108648040-A,CN-105590235-A
CN-105913171-A,CN-105279631-A
CN-107153973-A,US-2016321687-A1
CN-107886392-A,CN-105550832-A
CN-106650496-A,CN-106230851-A
CN-107025624-A,CN-105869033-A
CN-106790265-A,CN-105844505-A
CN-106790265-A,CN-106230851-A
CN-109278422-A,US-2016086255-A1
CN-107886623-A,CN-106127946-A
CN-107392512-A,CN-105373840-A
CN-107392512-A,CN-105678607-A
CN-107392512-A,CN-106097041-A
CN-107657400-A,CN-105631638-A
CN-109325828-A,CN-105894359-A
CN-109325828-A,CN-106228419-A
JP-2017228315-A,JP-2016522523-A
US-9542400-B2,US-2016028581-A1
WO-2019088316-A1,KR-20160010756-A
US-9661093-B2,US-9351193-B2
US-9734463-B2,US-9349108-B2
US-9837760-B2,US-9230160-B1
US-9911296-B2,US-2016171855-A1
US-D810126-S,US-2016132970-A1
US-9811778-B2,US-2016307241-A1
WO-2019014496-A1,US-2016210602-A1
WO-2017184874-A1,US-2016034993-A1
WO-2017184874-A1,US-2016371757-A1
WO-2018174232-A1,JP-2016170771-A
US-9749140-B2,US-2016284033-A1
WO-2019059908-A1,US-2016253616-A1
WO-2018018545-A1,US-2016086193-A1
WO-2018018545-A1,CN-105654211-A
WO-2019090740-A1,CN-106204142-A
WO-2019055024-A1,US-2016071325-A1
WO-2019106867-A1,WO-2016203653-A1
US-9715714-B2,US-9489400-B1
US-9875548-B2,US-2016110902-A1
US-9965750-B1,US-9256885-B1
US-9965750-B1,US-9348820-B1
US-D844649-S,US-2016210578-A1
US-9830641-B2,US-2016275470-A1
WO-2017209850-A1,US-2016068264-A1
US-10044710-B2,US-2016019507-A1
US-10044710-B2,US-2016026997-A1
US-10044710-B2,US-2016042342-A1
US-10044710-B2,US-2016055472-A1
US-10049314-B2,US-2016071000-A1
US-10049314-B2,US-9317794-B2
US-10049314-B2,US-9384435-B2
US-10049314-B2,US-9396423-B2
US-10049314-B2,US-2016275390-A1
US-10049314-B2,US-2016292554-A1
US-10049314-B2,US-2016371576-A1
US-10085640-B2,US-2016070920-A1
US-10137830-B2,US-2016059865-A1
US-10137830-B2,US-2016318467-A1
US-10198427-B2,US-9230160-B1
US-10290298-B2,US-9454342-B2
US-10315907-B2,US-9365406-B2
US-10315907-B2,US-2016264395-A1
US-10353564-B2,US-2016070580-A1
US-10354309-B2,US-9268850-B2
KR-101828895-B1,US-2016027013-A1
US-10512321-B2,US-2016180597-A1
US-10567247-B2,US-2016026552-A1
US-10579954-B2,US-2016292636-A1
US-10580409-B2,US-2016125071-A1
US-10580409-B2,US-2016284005-A1
US-10580409-B2,US-9502025-B2
US-10585547-B2,US-2016307249-A1
US-10585547-B2,US-2016314519-A1
US-10417904-B2,US-2016086391-A1
US-10534122-B2,US-2016328767-A1
US-2019141477-A1,US-2016071325-A1
US-10546246-B2,US-2016284003-A1
US-10547621-B2,US-9338242-B1
US-10505961-B2,US-2016104346-A1
KR-20180098098-A,KR-20160120674-A
KR-20180098098-A,KR-20160136081-A
US-10121194-B1,US-9378500-B2
US-10121194-B1,US-2016246581-A1
US-10133392-B1,US-2016302550-A1
US-10067500-B2,US-2016180562-A1
US-10158840-B2,US-2016063611-A1
US-10173582-B2,US-2016214535-A1
US-10276038-B2,US-2016292737-A1
US-10326689-B2,US-9443417-B2
US-10373386-B2,US-2016180449-A1
US-10373386-B2,US-2016180562-A1
KR-20180016324-A,KR-20160038911-A
KR-101975911-B1,KR-20160109580-A
US-2017337586-A1,US-2016275590-A1
US-10491637-B2,US-2016063548-A1
US-10433128-B2,US-9530137-B2
US-10554638-B2,US-9437058-B2
US-10433106-B2,US-2016307265-A1
KR-101737287-B1,KR-101629907-B1
KR-20190055620-A,KR-20160076162-A
US-10210696-B2,US-2016019526-A1
US-10210696-B2,US-2016035001-A1
US-10169770-B2,WO-2016046824-A1
US-10096133-B1,US-2016026926-A1
US-10354399-B2,US-2016381348-A1
US-10262469-B2,US-9229905-B1
US-10262469-B2,US-2016086391-A1
US-2019087801-A1,US-2016048830-A1
US-10600096-B2,US-2016343177-A1
US-10600096-B2,US-2016342456-A1
US-10600096-B2,US-2016350985-A1
US-10015236-B2,US-2016011863-A1
US-10289356-B2,US-2016277631-A1
KR-102001337-B1,KR-101611330-B1
KR-102001337-B1,KR-20160111236-A
US-10032228-B2,US-9384491-B1
US-10032228-B2,US-9412130-B2
US-10152664-B2,US-2016171597-A1
US-10152664-B2,US-2016189288-A1
US-10152664-B2,US-2016189284-A1
US-10311515-B2,CA-2916284-A1
US-10311515-B2,US-2016189260-A1
US-9646227-B2,US-2016117749-A1
US-9818065-B2,US-2016099848-A1
US-9847999-B2,US-9324067-B2
US-9847999-B2,US-2016253665-A1
US-9847999-B2,US-9483763-B2
US-9866706-B2,US-2016253731-A1
US-9974111-B1,WO-2016144784-A1
WO-2018165567-A1,US-2016306355-A1
WO-2018165567-A1,US-2016357183-A1
WO-2018082948-A1,US-2016219906-A1
WO-2019042615-A1,US-2016086391-A1
US-9830632-B2,CN-105684016-A
US-9866309-B2,US-9443417-B2
US-9876905-B2,US-9460465-B2
WO-2018165763-A1,US-2016283925-A1
US-9641902-B2,US-9292866-B2
US-9785996-B2,US-9280787-B2
US-9894116-B2,US-2016171306-A1
US-9972040-B2,US-2016086255-A1
US-D783046-S,US-2016062568-A1
WO-2019040998-A1,US-2016343051-A1
WO-2018123165-A1,JP-6055160-B1
WO-2020006206-A1,WO-2016122532-A1
WO-2019036110-A1,WO-2016203653-A1
WO-2018028289-A1,CN-105631723-A
US-10565741-B2,US-9449412-B1
US-10565741-B2,US-9460462-B1
US-10481954-B2,US-9294236-B1
US-10528838-B1,US-2016027124-A1
US-10528838-B1,US-2016232480-A1
US-10567520-B2,US-2016034845-A1
US-10380697-B1,US-2016189440-A1
KR-20190028893-A,KR-20160013496-A
KR-20190028893-A,KR-20160120238-A
KR-20190030788-A,KR-20160076473-A
CN-106682974-A,CN-105976224-A
CN-106251156-A,CN-105741140-A
CN-106327330-A,CN-105678545-A
CN-106296173-A,CN-105654358-A
CN-106503904-A,CN-105427160-A
CN-107094130-A,CN-105321067-A
CN-107103520-A,CN-105469274-A
CN-107103520-A,CN-105843900-A
CN-108832672-A,US-2016375780-A1
CN-107563742-A,CN-105512931-A
EP-3264366-A1,US-2016182617-A1
CN-106815330-A,CN-105488675-A
CN-107133772-A,CN-106097041-A
CN-109572063-A,KR-20160133180-A
CN-106534160-A,CN-105976232-A
US-10053006-B1,US-2016214535-A1
US-10070331-B2,US-9317983-B2
US-10082937-B2,US-9251372-B1
US-10082937-B2,US-2016277421-A1
US-10083009-B2,US-2016117593-A1
US-10261756-B2,US-2016155161-A1
US-10289163-B2,US-2016379205-A1
US-10303722-B2,US-9336191-B2
KR-20190021792-A,KR-20160021436-A
KR-101969778-B1,KR-101624959-B1
US-9910930-B2,US-2016217522-A1
WO-2019217420-A1,US-2016203543-A1
WO-2019090741-A1,CN-106095867-A
US-9514390-B2,US-2016027079-A1
US-9552429-B1,US-9361642-B1
US-9584734-B2,US-2016063589-A1
US-2019110157-A1,US-2016155210-A1
US-10022628-B1,US-2016026926-A1
US-10223717-B1,US-2016005068-A1
US-10155548-B2,US-9459622-B2
US-10163284-B2,US-9286733-B2
US-10163284-B2,US-9378601-B2
US-10225248-B2,US-2016071111-A1
US-10225248-B2,US-2016350547-A1
US-10281741-B2,US-2016161760-A1
US-10296970-B2,US-9235859-B2
US-10296970-B2,US-2016027051-A1
US-10296970-B2,US-2016189071-A1
KR-101976456-B1,KR-20160044109-A
US-10061490-B2,US-9245424-B2
US-10193396-B1,US-2016005068-A1
US-10198416-B2,US-9524284-B2
US-10210556-B2,US-9529921-B2
US-10327272-B2,US-2016149767-A1
US-10404679-B2,US-2016262017-A1
US-10489126-B2,US-9261950-B2
US-10489781-B1,US-2016026997-A1
US-10489781-B1,US-9324067-B2
US-10521780-B1,CN-105976231-A
US-10410021-B1,US-9262757-B2
US-10410021-B1,US-9262777-B2
US-10410021-B1,US-9286635-B2
US-10410021-B1,US-9305314-B2
US-10410021-B1,US-2016188915-A1
US-10410021-B1,US-9449203-B2
US-10410021-B1,US-9495676-B2
US-10410021-B1,US-2016371513-A1
US-9690853-B2,US-9262754-B1
WO-2018172197-A1,US-2016269904-A1
WO-2018045839-A1,CN-105897886-A
WO-2018086020-A1,CN-105654358-A
WO-2019071772-A1,EP-2991389-A1
US-9578664-B1,US-9384498-B1
US-9483786-B2,US-2016019630-A1
US-9483786-B2,US-2016026249-A1
US-9483786-B2,US-2016036739-A1
US-9860699-B1,US-9430531-B2
US-9973635-B1,US-2016042416-A1
US-9973635-B1,US-9317849-B2
US-9973635-B1,US-9330389-B2
US-9973635-B1,US-2016292771-A1
US-D865643-S,US-2016247212-A1
WO-2019197908-A1,US-2016117758-A1
WO-2017164478-A1,KR-20160027576-A
WO-2018217036-A3,KR-101675877-B1
WO-2019055475-A1,US-2016012498-A1
WO-2018227416-A1,CN-106204191-A
WO-2018012836-A1,JP-5946441-B2
WO-2019042135-A1,WO-2016080038-A1
CN-107492024-A,CN-105405045-A
CN-106952141-A,CN-105956903-A
CN-106952141-A,CN-106097590-A
CN-107622585-A,CN-105654624-A
CN-107622585-A,CN-105957263-A
CN-107622585-A,CN-106097590-A
CN-107358487-A,CN-105788002-A
CN-107358487-A,CN-105844513-A
CN-107358487-A,WO-2016184849-A1
EP-3264041-A1,US-2016098689-A1
DE-102017102285-B4,EP-2391247-B1
CN-107239232-A,US-2016155069-A1
CN-109409980-A,US-2016225061-A1
CN-107707940-A,US-2016148287-A1
CN-108091085-A,CN-106233348-A
CN-106288634-B,KR-20160029980-A
EP-3361395-A1,WO-2016089450-A1
US-9633317-B2,US-2016117593-A1
US-9588635-B2,US-9280789-B2
US-9558044-B2,US-9294236-B1
US-9569537-B2,US-9432468-B2
US-9819652-B2,US-2016005042-A1
US-9867532-B2,US-2016196603-A1
US-D872739-S,US-2016314519-A1
US-D767670-S,US-9324100-B2
WO-2018156197-A1,CN-106096795-A
WO-2018162099-A1,WO-2016170538-A1
US-9471144-B2,US-2016019630-A1
US-9471144-B2,US-2016036739-A1
US-9652807-B2,US-9317983-B2
US-9693214-B2,US-2016253731-A1
WO-2019160198-A1,WO-2016013915-A1
WO-2018143497-A1,KR-20160106991-A
US-9811752-B2,US-9269015-B2
US-9898657-B2,US-2016027014-A1
US-9898657-B2,US-9311654-B1
US-9928529-B2,US-2016171432-A1
US-9928529-B2,US-2016225045-A1
US-9928529-B2,US-2016364790-A1
US-9940538-B2,US-2016364779-A1
US-9974045-B2,US-2016078350-A1
US-10455885-B2,US-9357813-B2
US-10455885-B2,US-2016206042-A1
US-10460512-B2,US-2016110595-A1
US-10545786-B2,US-9351193-B2
US-10558675-B2,US-2016299360-A1
US-2017192951-A1,US-2016140254-A1
US-2016210688-A1,US-2016042444-A1
US-2017076291-A1,US-2016086169-A1
US-2018063247-A1,US-2016093216-A1
US-2016307257-A1,US-2016162973-A1
US-2016162971-A1,US-2016148292-A1
US-2017091744-A1,US-2016098790-A1
US-2016113043-A1,US-9305411-B2
US-2018304461-A1,US-2016046025-A1
US-2017277730-A1,US-9245289-B2
US-9609037-B2,US-9292841-B2
US-9609037-B2,US-9356982-B2
US-9609037-B2,US-2016306874-A1
US-D786926-S,US-9459767-B2
US-9965801-B1,US-2016189288-A1
US-9965801-B1,US-2016210602-A1
US-9830053-B2,US-RE45882-E
US-9965800-B1,US-2016132963-A1
WO-2018228110-A1,CN-105808784-A
WO-2018144695-A1,US-2016342939-A1
WO-2018218674-A1,CN-105447736-A
WO-2018074851-A1,KR-101624900-B1
WO-2018074851-A1,KR-20160098887-A
WO-2019066526-A1,KR-101618710-B1
US-9710742-B2,US-9286560-B2
US-9934490-B2,US-2016093007-A1
US-9935482-B1,US-2016005068-A1
US-D845979-S,US-2016105771-A1
US-9635546-B2,US-9253631-B1
WO-2017178816-A1,US-2016005012-A1
US-9576289-B2,US-2016210606-A1
US-9628463-B2,US-2016012215-A1
US-9692901-B2,US-9325847-B2
US-9692901-B2,US-2016212267-A1
US-9882395-B1,US-2016005068-A1
US-9887447-B2,US-9443417-B2
WO-2018018554-A1,CN-105718563-A
WO-2018031452-A1,US-2016078524-A1
US-9558276-B2,US-9432468-B2
US-9740860-B2,US-9245282-B2
US-9853342-B2,US-9443417-B2
US-9947024-B1,US-2016314399-A1
WO-2018161365-A1,CN-106204226-A
US-9793954-B2,US-9443417-B2
US-9824304-B2,US-2016314377-A1
US-9847677-B1,US-2016005068-A1
US-9894674-B2,US-9351193-B2
US-9918351-B2,WO-2016028779-A1
US-9918351-B2,US-2016055469-A1
US-9918351-B2,US-2016078426-A1
US-9918351-B2,US-2016087838-A1
US-9934447-B2,US-9349076-B1
US-9996860-B2,US-2016005028-A1
US-9996860-B2,US-2016019630-A1
US-9996860-B2,US-2016071175-A1
US-D825523-S,US-2016103576-A1
US-D825523-S,US-2016104219-A1
US-D825523-S,US-2016196244-A1
US-D825523-S,US-2016284112-A1
WO-2018208443-A1,US-2016098693-A1
WO-2019137283-A1,CN-105488675-A
WO-2019064925-A1,WO-2016052379-A1
US-2018315112-A1,US-2016171592-A1
US-2016328393-A1,US-2016078374-A1
US-10198729-B2,US-9262754-B1
US-10177845-B2,US-2016259329-A1
US-10308269-B2,US-9230249-B1
US-10320203-B2,US-2016031338-A1
US-10334459-B2,US-2016068264-A1
